age,moment,sim_value,label,n_individuals,sim_time,benchmark_value,simulation_error,education,n_data,data_value,data_se,denominator_note,simulation_error_to_data_se
41,hours_1,0.07679772011158609,N=250000,250000,22.22505235671997,0.07751727985182821,0.0007195597402421261,udd1,32959,0.068630723,0.0013926219231663126,Uses total age-cell frequency,0.5166942500848404
42,hours_1,0.07648363303283036,N=250000,250000,22.22505235671997,0.0771269919368605,0.0006433589040301391,udd1,33929,0.0686138701,0.0013724145421682345,Uses total age-cell frequency,0.46877884506653256
43,hours_1,0.07667654545381432,N=250000,250000,22.22505235671997,0.07660090699301261,7.563846080170522e-05,udd1,34810,0.0652398736,0.0013235935225971284,Uses total age-cell frequency,0.05714629114630976
44,hours_1,0.0757339709913892,N=250000,250000,22.22505235671997,0.07561095620797113,0.00012301478341807115,udd1,35491,0.0657631512,0.001315711546537924,Uses total age-cell frequency,0.09349677270961411
45,hours_1,0.07490316677884945,N=250000,250000,22.22505235671997,0.07539174388367728,0.0004885771048278309,udd1,36530,0.062168081,0.001263343353061447,Uses total age-cell frequency,0.38673342733301047
46,hours_1,0.07561295530218949,N=250000,250000,22.22505235671997,0.07457994426833525,0.0010330110338542392,udd1,37648,0.0624734382,0.0012472931563161074,Uses total age-cell frequency,0.8282022783683408
47,hours_1,0.0751161183133436,N=250000,250000,22.22505235671997,0.07401063314829917,0.0011054851650444258,udd1,38609,0.0610738429,0.0012187063281124406,Uses total age-cell frequency,0.9070972551333395
48,hours_1,0.07373012465878807,N=250000,250000,22.22505235671997,0.07350755486439312,0.0002225697943949584,udd1,39731,0.0571845662,0.001164898293518894,Uses total age-cell frequency,0.19106371400255504
49,hours_1,0.07287160215254498,N=250000,250000,22.22505235671997,0.07369179263467586,0.0008201904821308753,udd1,40045,0.0590585591,0.0011780089024832003,Uses total age-cell frequency,0.6962515142304471
50,hours_1,0.072711670713208,N=250000,250000,22.22505235671997,0.07363055485508366,0.0009188841418756588,udd1,40332,0.0581176237,0.001165003903383576,Uses total age-cell frequency,0.788739109978001
51,hours_1,0.0731690407931064,N=250000,250000,22.22505235671997,0.07375321795427318,0.0005841771611667795,udd1,40778,0.0571386532,0.0011494126035636256,Uses total age-cell frequency,0.5082397385896095
52,hours_1,0.07384411504859134,N=250000,250000,22.22505235671997,0.07344031363983569,0.0004038014087556496,udd1,41035,0.057779944,0.0011518276815362333,Uses total age-cell frequency,0.350574495845668
53,hours_1,0.07409125047710119,N=250000,250000,22.22505235671997,0.07430048315424101,0.00020923267713982008,udd1,41296,0.0593762108,0.0011629478093617745,Uses total age-cell frequency,0.179915792828783
54,hours_1,0.07479530140529499,N=250000,250000,22.22505235671997,0.07520368738003246,0.0004083859747374685,udd1,42101,0.0570057718,0.001129972115609378,Uses total age-cell frequency,0.36141243584336746
55,hours_1,0.07603512240314662,N=250000,250000,22.22505235671997,0.07544873399003571,0.0005863884131109137,udd1,42583,0.0551393749,0.001106105794570444,Uses total age-cell frequency,0.5301377282257504
56,hours_1,0.07618117598171618,N=250000,250000,22.22505235671997,0.07668143174130924,0.0005002557595930601,udd1,42538,0.0563496168,0.0011180533065796494,Uses total age-cell frequency,0.4474346228834504
57,hours_1,0.077789146186131,N=250000,250000,22.22505235671997,0.07732073942897238,0.0004684067571586181,udd1,41686,0.0563258648,0.0011291973440931066,Uses total age-cell frequency,0.41481390264410345
58,hours_1,0.0790220833438332,N=250000,250000,22.22505235671997,0.07865339638711494,0.0003686869567182671,udd1,40096,0.0542946927,0.0011316342366709572,Uses total age-cell frequency,0.32580046164286336
59,hours_1,0.07975229319017627,N=250000,250000,22.22505235671997,0.07965782260937214,9.447058080412629e-05,udd1,38600,0.0550518135,0.0011609036069908578,Uses total age-cell frequency,0.08137676568083077
60,hours_1,0.08074325330791132,N=250000,250000,22.22505235671997,0.08094524836828831,0.00020199506037699155,udd1,36987,0.0578581664,0.001213992275733719,Uses total age-cell frequency,0.16638908205153838
61,hours_1,0.08064405442036818,N=250000,250000,22.22505235671997,0.08129553596046746,0.0006514815400992802,udd1,35482,0.0615523364,0.0012759194392775028,Uses total age-cell frequency,0.5105977070685478
62,hours_1,0.08144506569267254,N=250000,250000,22.22505235671997,0.08149436458443816,4.9298891765622854e-05,udd1,34081,0.0618233033,0.001304554595963407,Uses total age-cell frequency,0.03778982644204007
63,hours_1,0.08047920516954374,N=250000,250000,22.22505235671997,0.08124096500074848,0.0007617598312047447,udd1,32751,0.0672651217,0.0013840819088407554,Uses total age-cell frequency,0.5503719298251362
64,hours_1,0.07978852617584835,N=250000,250000,22.22505235671997,0.07979846618720292,9.94001135457001e-06,udd1,31813,0.0708515387,0.001438516628452891,Uses total age-cell frequency,0.006909903686869706
65,hours_1,0.0808914550272826,N=250000,250000,22.22505235671997,0.0818110498447729,0.0009195948174903074,udd1,31074,0.0767200875,0.0015098112513191968,Uses total age-cell frequency,0.6090793247744126
66,hours_1,0.12485854223815603,N=250000,250000,22.22505235671997,0.1268823242380981,0.002023781999942062,udd1,30479,0.0778568851,0.0015347841985944811,Uses total age-cell frequency,1.318610135415385
67,hours_1,0.11976787995184841,N=250000,250000,22.22505235671997,0.11935296719456363,0.00041491275728477994,udd1,30295,0.0827859383,0.0015831722227347964,Uses total age-cell frequency,0.2620768298777079
68,hours_1,0.10986044426177444,N=250000,250000,22.22505235671997,0.11034090683576399,0.0004804625739895513,udd1,29842,0.0816634274,0.0015852610123329443,Uses total age-cell frequency,0.30308105116549866
69,hours_1,0.101491586349869,N=250000,250000,22.22505235671997,0.10092951228237397,0.0005620740674950331,udd1,29091,0.07679351,0.0015611058760430082,Uses total age-cell frequency,0.3600486527664239
70,hours_1,0.09330455658753062,N=250000,250000,22.22505235671997,0.09325191158053492,5.264500699569963e-05,udd1,28733,0.0722862214,0.0015277218102385834,Uses total age-cell frequency,0.03445981241013905
71,hours_1,0.08437372946064675,N=250000,250000,22.22505235671997,0.08468304579397791,0.00030931633333115827,udd1,28201,0.0690046452,0.0015093177043471182,Uses total age-cell frequency,0.20493785532381234
72,hours_1,0.07699696586213732,N=250000,250000,22.22505235671997,0.07614824296729755,0.0008487228948397679,udd1,27755,0.0658259773,0.001488476338116762,Uses total age-cell frequency,0.5701957586464439
73,hours_1,0.06845238095238096,N=250000,250000,22.22505235671997,0.0690647725968511,0.0006123916444701477,udd1,27615,0.059967409,0.0014287510877519466,Uses total age-cell frequency,0.4286202472354432
74,hours_1,0.06236010674931129,N=250000,250000,22.22505235671997,0.06197446529489064,0.00038564145442065295,udd1,27541,0.0567880614,0.0013945796178282007,Uses total age-cell frequency,0.2765288187857055
75,hours_1,0.05416673615396161,N=250000,250000,22.22505235671997,0.05439970891274187,0.00023297275878026574,udd1,27329,0.0530206008,0.0013554413103115037,Uses total age-cell frequency,0.17187963581154583
76,hours_1,0.049034980515138236,N=250000,250000,22.22505235671997,0.04866172685797618,0.0003732536571620579,udd1,25186,0.0495116334,0.0013669336362937621,Uses total age-cell frequency,0.27305909171573234
77,hours_1,0.043081410002520436,N=250000,250000,22.22505235671997,0.04358538810592783,0.0005039781034073959,udd1,22442,0.0462971215,0.0014026611314735453,Uses total age-cell frequency,0.3593013965375579
78,hours_1,0.038481346564501945,N=250000,250000,22.22505235671997,0.0380011522636329,0.0004801943008690482,udd1,19392,0.0436262376,0.001466818589881631,Uses total age-cell frequency,0.3273712947064564
79,hours_1,0.0339484369326247,N=250000,250000,22.22505235671997,0.034203371307731295,0.0002549343751065969,udd1,16359,0.03973348,0.0015271996622671755,Uses total age-cell frequency,0.16692930296235062
80,hours_1,0.029693927351321203,N=250000,250000,22.22505235671997,0.029938155840304247,0.00024422848898304414,udd1,13610,0.0368846436,0.0016155964375791274,Uses total age-cell frequency,0.15116924208436955
81,hours_1,0.02714710616298648,N=250000,250000,22.22505235671997,0.027679601244627077,0.0005324950816405979,udd1,11239,0.0344336685,0.0017199620651680767,Uses total age-cell frequency,0.3095969919479369
82,hours_1,0.027091228321058862,N=250000,250000,22.22505235671997,0.02794616335528574,0.0008549350342268794,udd1,7491,0.0288346015,0.0019334532639831167,Uses total age-cell frequency,0.4421803465089316
83,hours_1,0.03935254571147176,N=250000,250000,22.22505235671997,0.0398639127022652,0.0005113669907934396,udd1,4499,0.0295621249,0.0025251878805889133,Uses total age-cell frequency,0.20250651237648928
84,hours_1,0.19972995623428624,N=250000,250000,22.22505235671997,0.19952216383551838,0.00020779239876786426,udd1,1982,0.0277497477,0.003689493305175329,Uses total age-cell frequency,0.056320036812748664
30,hours_2,0.082408,N=250000,250000,22.22505235671997,0.082324,8.400000000000074e-05,udd1,2840,0.1080985915,0.005826520414997181,Uses total age-cell frequency,0.01441683784095029
31,hours_2,0.078936,N=250000,250000,22.22505235671997,0.07898,4.399999999998849e-05,udd1,5097,0.0980969198,0.004166297746094687,Uses total age-cell frequency,0.010560935075087288
32,hours_2,0.07849702380952381,N=250000,250000,22.22505235671997,0.07759972478678977,0.000897299022734041,udd1,7282,0.0961274375,0.0034542355305845944,Uses total age-cell frequency,0.25976775896986454
33,hours_2,0.07806105508238956,N=250000,250000,22.22505235671997,0.07768948808089092,0.00037156700149863775,udd1,9171,0.0858139788,0.0029247446870282142,Uses total age-cell frequency,0.12704254260093417
34,hours_2,0.07743954162065268,N=250000,250000,22.22505235671997,0.07759711517782568,0.00015757355717299637,udd1,11180,0.081216458,0.002583495589090335,Uses total age-cell frequency,0.06099238482868051
35,hours_2,0.07756802510095209,N=250000,250000,22.22505235671997,0.0771153238167273,0.0004527012842247963,udd1,13112,0.0790115924,0.00235579783838509,Uses total age-cell frequency,0.19216474217292137
36,hours_2,0.07689258977541134,N=250000,250000,22.22505235671997,0.07655802623822967,0.0003345635371816702,udd1,17702,0.07631906,0.001995567071818575,Uses total age-cell frequency,0.16765336625683042
37,hours_2,0.07825453147402062,N=250000,250000,22.22505235671997,0.07647065301288526,0.0017838784611353548,udd1,22115,0.0699525209,0.001715184222470771,Uses total age-cell frequency,1.040050647484168
38,hours_2,0.07667960752733406,N=250000,250000,22.22505235671997,0.07581925962425375,0.0008603479030803163,udd1,26699,0.0680175287,0.0015408728347377878,Uses total age-cell frequency,0.5583510096903764
39,hours_2,0.07640598067903956,N=250000,250000,22.22505235671997,0.07593527591102793,0.00047070476801162886,udd1,31731,0.0629037849,0.001362977231911488,Uses total age-cell frequency,0.3453504262514317
40,hours_2,0.07608878763326568,N=250000,250000,22.22505235671997,0.07577267595635757,0.0003161116769081068,udd1,32214,0.0626435711,0.001350107369104211,Uses total age-cell frequency,0.23413817607546666
41,hours_2,0.07545306761394424,N=250000,250000,22.22505235671997,0.07576446225020844,0.0003113946362642006,udd1,32959,0.0602263418,0.0013104421779777853,Uses total age-cell frequency,0.2376256209524106
42,hours_2,0.0751619020071028,N=250000,250000,22.22505235671997,0.0759190272017994,0.0007571251946966034,udd1,33929,0.0575319049,0.0012641603819396497,Uses total age-cell frequency,0.5989154584443765
43,hours_2,0.07473429815707673,N=250000,250000,22.22505235671997,0.07525609687457284,0.0005217987174961081,udd1,34810,0.0554151106,0.0012262600718364065,Uses total age-cell frequency,0.42552043361786995
44,hours_2,0.07469133566014113,N=250000,250000,22.22505235671997,0.075206452735983,0.0005151170758418699,udd1,35491,0.0567467809,0.0012280771334046918,Uses total age-cell frequency,0.4194500995338718
45,hours_2,0.07562462969605856,N=250000,250000,22.22505235671997,0.07475902952902073,0.0008656001670378222,udd1,36530,0.0545305229,0.0011880063212054033,Uses total age-cell frequency,0.7286157923465814
46,hours_2,0.07378064776510948,N=250000,250000,22.22505235671997,0.07514291075871336,0.0013622629936038827,udd1,37648,0.0524065023,0.001148504413959016,Uses total age-cell frequency,1.1861190754226345
47,hours_2,0.07382658856724757,N=250000,250000,22.22505235671997,0.07490902402816642,0.0010824354609188513,udd1,38609,0.0495221321,0.0011041457238933944,Uses total age-cell frequency,0.9803375021025402
48,hours_2,0.07358432490664765,N=250000,250000,22.22505235671997,0.07411400940358892,0.0005296844969412684,udd1,39731,0.0501623417,0.0010950875591040489,Uses total age-cell frequency,0.4836914569412443
49,hours_2,0.07398764640471417,N=250000,250000,22.22505235671997,0.07404788475195292,6.023834723875576e-05,udd1,40045,0.0498439256,0.0010875004494888488,Uses total age-cell frequency,0.05539156077321092
50,hours_2,0.073130558910728,N=250000,250000,22.22505235671997,0.07357157964094263,0.0004410207302146252,udd1,40332,0.0478528216,0.0010628719319140307,Uses total age-cell frequency,0.41493308551335106
51,hours_2,0.07256548388543838,N=250000,250000,22.22505235671997,0.07296306680600514,0.00039758292056676914,udd1,40778,0.0466673206,0.0010445174812094254,Uses total age-cell frequency,0.3806378808580743
52,hours_2,0.07127139164294362,N=250000,250000,22.22505235671997,0.07207314990638457,0.0008017582634409492,udd1,41035,0.0463750457,0.0010381348248745675,Uses total age-cell frequency,0.7723064906697659
53,hours_2,0.06969165924509253,N=250000,250000,22.22505235671997,0.07124601261803112,0.001554353372938591,udd1,41296,0.0447985277,0.0010179474729707025,Uses total age-cell frequency,1.5269485059012735
54,hours_2,0.0706560239872156,N=250000,250000,22.22505235671997,0.06954925156730128,0.0011067724199143175,udd1,42101,0.0450345597,0.0010106960822572613,Uses total age-cell frequency,1.095059572648666
55,hours_2,0.06782114540724533,N=250000,250000,22.22505235671997,0.06847911285202274,0.0006579674447774048,udd1,42583,0.0444543597,0.0009987683465998794,Uses total age-cell frequency,0.6587788319657228
56,hours_2,0.06744234365260753,N=250000,250000,22.22505235671997,0.0668812173291559,0.0005611263234516217,udd1,42538,0.0444778786,0.0009995485006794248,Uses total age-cell frequency,0.5613797860436051
57,hours_2,0.06578689106512706,N=250000,250000,22.22505235671997,0.0651354478172979,0.0006514432478291615,udd1,41686,0.0428201315,0.0009915752182179296,Uses total age-cell frequency,0.6569781453392339
58,hours_2,0.06358306243647574,N=250000,250000,22.22505235671997,0.06350116519271626,8.189724375948226e-05,udd1,40096,0.0431464485,0.0010147165381913371,Uses total age-cell frequency,0.08070947962024794
59,hours_2,0.06108974088007778,N=250000,250000,22.22505235671997,0.06140526119406929,0.00031552031399151304,udd1,38600,0.043238342,0.0010352440549919332,Uses total age-cell frequency,0.30477867752060805
60,hours_2,0.05912745194005967,N=250000,250000,22.22505235671997,0.059211093616763064,8.364167670339706e-05,udd1,36987,0.0436369535,0.0010622189651592572,Uses total age-cell frequency,0.07874240570620651
61,hours_2,0.056238955513236225,N=250000,250000,22.22505235671997,0.05681085471084967,0.0005718991976134472,udd1,35482,0.0432331887,0.0010797112821044473,Uses total age-cell frequency,0.5296778936113068
62,hours_2,0.0538394294517821,N=250000,250000,22.22505235671997,0.05319174266053954,0.0006476867912425591,udd1,34081,0.0443942373,0.0011156976413512737,Uses total age-cell frequency,0.5805217894501554
63,hours_2,0.049886621315192746,N=250000,250000,22.22505235671997,0.05031736544611999,0.000430744130927245,udd1,32751,0.0475710665,0.0011761844992375157,Uses total age-cell frequency,0.36622156745517664
