education,n_individuals,age,moment,mean_sim_value,simulation_sd,min_sim_value,max_sim_value,n_seeds,mean_sim_time_seconds,solve_time_seconds,n_assets,n_experience,n_quad_points,n_data,data_value,data_se,denominator_note,simulation_sd_to_data_se
udd1,25000,68,hours_1,0.09537769541259596,0.0008211232499207472,0.09373978805844732,0.09638385348532985,10,2.6188261985778807,2.595287322998047,20,5,5,29842,0.0816634274,0.0015852610123329443,Uses total age-cell frequency,0.5179735346624994
udd1,25000,68,hours_2,0.032588731004039806,0.0018237691721686845,0.02941865367498946,0.03530235816016811,10,2.6188261985778807,2.595287322998047,20,5,5,29842,0.0315997587,0.0010126406675504552,Uses total age-cell frequency,1.8010032883434581
udd1,25000,68,hours_3,0.027047188206582924,0.0013271791425978965,0.02557736450086663,0.029801789981725318,10,2.6188261985778807,2.595287322998047,20,5,5,29842,0.0289859929,0.000971164670636326,Uses total age-cell frequency,1.3665850732896851
udd1,25000,68,hours_4,0.14289859247130013,0.0026267408964446375,0.13902245460062557,0.14839979382409446,10,2.6188261985778807,2.595287322998047,20,5,5,29842,0.0862877823,0.0016254192792777352,Uses total age-cell frequency,1.6160389691033108
udd1,25000,68,nowork_nowork,0.5238245989868737,0.005373405340543289,0.5166580760039361,0.5325148219037393,10,2.6188261985778807,2.595287322998047,20,5,5,29842,0.7120360878,0.0026212356880075983,Approximate: uses total age-cell frequency,2.049951236787721
udd1,25000,68,prob_work,0.2979122070945188,0.003985477588050592,0.29041594696792866,0.3050466238695469,10,2.6188261985778807,2.595287322998047,20,5,5,29842,0.2285369613,0.002430646617745015,Uses total age-cell frequency,1.6396779190173028
udd1,25000,68,work_work,0.17914665193221874,0.002423988396980571,0.1750597273621586,0.1823919955115018,10,2.6188261985778807,2.595287322998047,20,5,5,29842,0.2166905885,0.002384914059505271,Approximate: uses total age-cell frequency,1.0163839603861473
udd1,25000,69,hours_0,0.74350343329149,0.0026874643728165017,0.7403997519439012,0.7491810283435408,10,2.6188261985778807,2.595287322998047,20,5,5,29091,0.8117287133,0.0022920187942329336,Uses total age-cell frequency,1.172531560202983
udd1,25000,69,hours_1,0.0863542475695276,0.002376784908213837,0.08293681004948611,0.0893748514380794,10,2.6188261985778807,2.595287322998047,20,5,5,29091,0.07679351,0.0015611058760430082,Uses total age-cell frequency,1.5225007763332234
udd1,25000,69,hours_2,0.027697816890120647,0.0010831386201161086,0.02596970991786545,0.029471882873033227,10,2.6188261985778807,2.595287322998047,20,5,5,29091,0.0279811626,0.0009669207788116671,Uses total age-cell frequency,1.1201937571837806
udd1,25000,69,hours_3,0.023112924248658115,0.0006426818914602137,0.022219057114371173,0.02419546513286115,10,2.6188261985778807,2.595287322998047,20,5,5,29091,0.022721804,0.0008736775659181141,Uses total age-cell frequency,0.7356053497663569
udd1,25000,69,hours_4,0.11933157800020355,0.0024824213458749097,0.1151304843846556,0.12288317511806517,10,2.6188261985778807,2.595287322998047,20,5,5,29091,0.0607748101,0.0014007716578385027,Uses total age-cell frequency,1.7721813059135383
udd1,25000,69,nowork_nowork,0.5857735379748001,0.0036993198943869425,0.580110497237569,0.5932146935668062,10,2.6188261985778807,2.595287322998047,20,5,5,29091,0.7710954538,0.002463212927763735,Approximate: uses total age-cell frequency,1.5018270863596943
udd1,25000,69,prob_work,0.2564965667085099,0.0026874643728164583,0.25081897165645917,0.2596002480560988,10,2.6188261985778807,2.595287322998047,20,5,5,29091,0.1882712867,0.0022920187942329336,Uses total age-cell frequency,1.1725315602029642
udd1,25000,69,work_work,0.13995151295505937,0.0017275485128112025,0.13734985519631582,0.14170424875385712,10,2.6188261985778807,2.595287322998047,20,5,5,29091,0.1757674887,0.0022315921199712293,Approximate: uses total age-cell frequency,0.7741327357050691
udd1,25000,70,hours_0,0.7760793935036325,0.0023191537568407997,0.7730974309258362,0.7801163918525703,10,2.6188261985778807,2.595287322998047,20,5,5,28733,0.8390700588,0.0021678391339006327,Uses total age-cell frequency,1.0697997469341296
udd1,25000,70,hours_1,0.07715186543486399,0.0018188700228620922,0.07456523851160983,0.07991099501765588,10,2.6188261985778807,2.595287322998047,20,5,5,28733,0.0722862214,0.0015277218102385834,Uses total age-cell frequency,1.1905767206256226
udd1,25000,70,hours_2,0.024527840921722728,0.0009067701576430234,0.023121946500266048,0.025776699029126212,10,2.6188261985778807,2.595287322998047,20,5,5,28733,0.0253019177,0.0009264485133560915,Uses total age-cell frequency,0.9787593639264608
udd1,25000,70,hours_3,0.019382340955597786,0.0009324369409651238,0.017815420560747662,0.020564927803976858,10,2.6188261985778807,2.595287322998047,20,5,5,28733,0.0184108864,0.0007930703788629058,Uses total age-cell frequency,1.1757303838557682
udd1,25000,70,hours_4,0.102858559184183,0.001475324520994412,0.09993185358255452,0.10505874356733663,10,2.6188261985778807,2.595287322998047,20,5,5,28733,0.0449309157,0.0012220797334726802,Uses total age-cell frequency,1.2072244392778755
udd1,25000,70,nowork_nowork,0.6317899083461942,0.0025261631269254915,0.6266144246118125,0.6351732866043613,10,2.6188261985778807,2.595287322998047,20,5,5,28733,0.8070961957,0.002327783363356363,Approximate: uses total age-cell frequency,1.085222605630745
udd1,25000,70,prob_work,0.22392060649636752,0.0023191537568408157,0.2198836081474297,0.22690256907416384,10,2.6188261985778807,2.595287322998047,20,5,5,28733,0.1609299412,0.0021678391339006327,Uses total age-cell frequency,1.0697997469341372
udd1,25000,70,work_work,0.11200701624822504,0.0012932833647720855,0.1104458722741433,0.11395789780738004,10,2.6188261985778807,2.595287322998047,20,5,5,28733,0.1487553905,0.0020992929975565833,Approximate: uses total age-cell frequency,0.6160566277681908
udd1,25000,71,hours_0,0.805633159986229,0.0029634352042548708,0.7996229597658382,0.8091955163178256,10,2.6188261985778807,2.595287322998047,20,5,5,28201,0.8636927769,0.0020431809215295735,Uses total age-cell frequency,1.450402738704301
udd1,25000,71,hours_1,0.07052460690022443,0.0021833637798565663,0.06803058893633926,0.07481272014684726,10,2.6188261985778807,2.595287322998047,20,5,5,28201,0.0690046452,0.0015093177043471182,Uses total age-cell frequency,1.4465899217693325
udd1,25000,71,hours_2,0.02063902646997445,0.00114186139114878,0.01889693482789406,0.022445128612573244,10,2.6188261985778807,2.595287322998047,20,5,5,28201,0.0194673948,0.0008227211912272667,Uses total age-cell frequency,1.3879080827436165
udd1,25000,71,hours_3,0.0162133655292905,0.001013963066337782,0.014643832216430876,0.0173256330519769,10,2.6188261985778807,2.595287322998047,20,5,5,28201,0.0150349278,0.0007246508972931206,Uses total age-cell frequency,1.3992435117728623
udd1,25000,71,hours_4,0.08698984111428174,0.001858287546914254,0.08469509764846553,0.08943654973665904,10,2.6188261985778807,2.595287322998047,20,5,5,28201,0.0328002553,0.0010606313122945468,Uses total age-cell frequency,1.7520579728068513
udd1,25000,71,nowork_nowork,0.6727402741475588,0.0034426756611750293,0.6648806866101107,0.6763217934728698,10,2.6188261985778807,2.595287322998047,20,5,5,28201,0.8336716624,0.0022174221883415916,Approximate: uses total age-cell frequency,1.5525575956060058
udd1,25000,71,prob_work,0.1943668400137711,0.0029634352042548773,0.1908044836821744,0.20037704023416184,10,2.6188261985778807,2.595287322998047,20,5,5,28201,0.1363072231,0.0020431809215295735,Uses total age-cell frequency,1.4504027387043041
udd1,25000,71,work_work,0.09088285346927392,0.0014328755111284153,0.08888668189492502,0.09339059183572733,10,2.6188261985778807,2.595287322998047,20,5,5,28201,0.1242171641,0.0019640691104851186,Approximate: uses total age-cell frequency,0.7295443441776343
udd1,25000,72,hours_0,0.8302945616867138,0.0028216560637892873,0.825821858645394,0.8341465894073397,10,2.6188261985778807,2.595287322998047,20,5,5,27755,0.8788686723,0.0019584821378455207,Uses total age-cell frequency,1.440736174848816
udd1,25000,72,hours_1,0.06351304317367197,0.0019028574289274576,0.06086516569693903,0.0669769324160259,10,2.6188261985778807,2.595287322998047,20,5,5,27755,0.0658259773,0.001488476338116762,Uses total age-cell frequency,1.278392796848202
udd1,25000,72,hours_2,0.01756951185406646,0.0008461689562721407,0.016265121480126054,0.01917111619628782,10,2.6188261985778807,2.595287322998047,20,5,5,27755,0.0192037471,0.0008237810021588854,Uses total age-cell frequency,1.0271770701856235
udd1,25000,72,hours_3,0.01340185548937993,0.0006784353124059219,0.01230407923622811,0.014339469134546933,10,2.6188261985778807,2.595287322998047,20,5,5,27755,0.011385336,0.0006368187385093998,Uses total age-cell frequency,1.06535073699925
udd1,25000,72,hours_4,0.07522102779616786,0.0019141107401444565,0.07230753584867283,0.07860372948529039,10,2.6188261985778807,2.595287322998047,20,5,5,27755,0.0247162673,0.0009319364882404979,Uses total age-cell frequency,2.053906853414775
udd1,25000,72,nowork_nowork,0.7098827919387585,0.003474734598943956,0.7030638687058585,0.7150554030700417,10,2.6188261985778807,2.595287322998047,20,5,5,27755,0.856346256,0.00210529306804352,Approximate: uses total age-cell frequency,1.650475485663893
udd1,25000,72,prob_work,0.16970543831328622,0.002821656063789314,0.16585341059266037,0.17417814135460596,10,2.6188261985778807,2.595287322998047,20,5,5,27755,0.1211313277,0.0019584821378455207,Uses total age-cell frequency,1.4407361748488299
udd1,25000,72,work_work,0.07378426015356052,0.0019666243061364553,0.0711599064755515,0.07738427925410295,10,2.6188261985778807,2.595287322998047,20,5,5,27755,0.1086475482,0.001867944984217995,Approximate: uses total age-cell frequency,1.0528277453309323
udd1,25000,73,hours_0,0.8531226324274217,0.003036348333808396,0.847439157282964,0.8578372445512988,10,2.6188261985778807,2.595287322998047,20,5,5,27615,0.8942241535,0.001850733683048359,Uses total age-cell frequency,1.640618724141445
udd1,25000,73,hours_1,0.058059783536232555,0.0019310497199218318,0.05561072492552135,0.061387577188521614,10,2.6188261985778807,2.595287322998047,20,5,5,27615,0.059967409,0.0014287510877519466,Uses total age-cell frequency,1.3515648292245375
udd1,25000,73,hours_2,0.014585581981145363,0.0008670990479835783,0.013588088296543108,0.01613823880442115,10,2.6188261985778807,2.595287322998047,20,5,5,27615,0.0164403404,0.0007652145741357449,Uses total age-cell frequency,1.1331449730461611
udd1,25000,73,hours_3,0.011411081808880053,0.0007282273086766435,0.010189075630252101,0.012505837787348865,10,2.6188261985778807,2.595287322998047,20,5,5,27615,0.00854608,0.0005539202220604675,Uses total age-cell frequency,1.3146790452383017
udd1,25000,73,hours_4,0.06282092024632044,0.0014389459226735167,0.06088956253593268,0.06596209912536444,10,2.6188261985778807,2.595287322998047,20,5,5,27615,0.020822017,0.0008592503039551779,Uses total age-cell frequency,1.6746527944767282
udd1,25000,73,nowork_nowork,0.7425517742855335,0.0041580700134877,0.7354055316278346,0.748288297705535,10,2.6188261985778807,2.595287322998047,20,5,5,27615,0.8718269016,0.0020115973300965846,Approximate: uses total age-cell frequency,2.067048882635003
udd1,25000,73,prob_work,0.1468773675725784,0.0030363483338083936,0.1421627554487012,0.15256084271703596,10,2.6188261985778807,2.595287322998047,20,5,5,27615,0.1057758465,0.0018507336830483588,Uses total age-cell frequency,1.6406187241414438
udd1,25000,73,work_work,0.059247380553838755,0.001768002395366464,0.05681463769622622,0.06294252394835485,10,2.6188261985778807,2.595287322998047,20,5,5,27615,0.0970778497,0.0017816102549106615,Approximate: uses total age-cell frequency,0.9923620446690347
udd1,25000,74,hours_0,0.8742651960844661,0.0019900285232772245,0.8707324978392394,0.876583131231474,10,2.6188261985778807,2.595287322998047,20,5,5,27541,0.9048327947,0.0017682268125482755,Uses total age-cell frequency,1.1254373642311757
udd1,25000,74,hours_1,0.05125934940185678,0.0015521576972700143,0.049415944447435,0.054262321399903675,10,2.6188261985778807,2.595287322998047,20,5,5,27541,0.0567880614,0.0013945796178282007,Uses total age-cell frequency,1.1129932471601818
udd1,25000,74,hours_2,0.012675666963954123,0.0006967965347764253,0.011766602192134107,0.013780160857908848,10,2.6188261985778807,2.595287322998047,20,5,5,27541,0.0134708253,0.0006946438834035003,Uses total age-cell frequency,1.0030989279893716
udd1,25000,74,hours_3,0.009597501136025111,0.000874471842906189,0.008210890233362144,0.010585706609349812,10,2.6188261985778807,2.595287322998047,20,5,5,27541,0.0076249955,0.0005241647987015627,Uses total age-cell frequency,1.6683147076499434
udd1,25000,74,hours_4,0.052202286413697896,0.0023009707863889733,0.04853641569005191,0.05479892761394102,10,2.6188261985778807,2.595287322998047,20,5,5,27541,0.017283323,0.000785304224416068,Uses total age-cell frequency,2.9300374489898053
udd1,25000,74,nowork_nowork,0.7740669853317861,0.0036014094951771027,0.7680428954423593,0.7796883396023643,10,2.6188261985778807,2.595287322998047,20,5,5,27541,0.8887136743,0.001895012070113755,Approximate: uses total age-cell frequency,1.9004678397435828
udd1,25000,74,prob_work,0.1257348039155339,0.0019900285232772345,0.123416868768526,0.12926750216076058,10,2.6188261985778807,2.595287322998047,20,5,5,27541,0.0951672053,0.0017682268125482755,Uses total age-cell frequency,1.1254373642311815
udd1,25000,74,work_work,0.046637864854695614,0.0012648326730059854,0.04446358400172256,0.049103284356093346,10,2.6188261985778807,2.595287322998047,20,5,5,27541,0.0861905835,0.0016910944814589534,Approximate: uses total age-cell frequency,0.7479373192175399
udd1,25000,75,hours_0,0.8918058920820913,0.0021838576881837266,0.8876448306595366,0.8956318772924308,10,2.6188261985778807,2.595287322998047,20,5,5,27329,0.914266896,0.0016935534234307523,Uses total age-cell frequency,1.289512133464163
udd1,25000,75,hours_1,0.045453849398548976,0.001992489318904743,0.04206957874847171,0.04896390374331551,10,2.6188261985778807,2.595287322998047,20,5,5,27329,0.0530206008,0.0013554413103115037,Uses total age-cell frequency,1.4699930596381445
udd1,25000,75,hours_2,0.010259115069690877,0.0004796220151459794,0.00938993221469052,0.010892519728798488,10,2.6188261985778807,2.595287322998047,20,5,5,27329,0.0135753229,0.0006999953870974111,Uses total age-cell frequency,0.6851788225844914
udd1,25000,75,hours_3,0.007614089136012403,0.0007195734137569367,0.006335445148382794,0.008502834278092697,10,2.6188261985778807,2.595287322998047,20,5,5,27329,0.0064034542,0.0004825033355883769,Uses total age-cell frequency,1.4913335529162104
udd1,25000,75,hours_4,0.044867054313656396,0.0018807972355618305,0.04061361880587132,0.04733859317701967,10,2.6188261985778807,2.595287322998047,20,5,5,27329,0.0127337261,0.0006782394270407979,Uses total age-cell frequency,2.7730579505940396
udd1,25000,75,nowork_nowork,0.8026431053408494,0.0038082270348810997,0.7952874331550802,0.8076581082583083,10,2.6188261985778807,2.595287322998047,20,5,5,27329,0.8978180839,0.001832185008002886,Approximate: uses total age-cell frequency,2.078516644469291
udd1,25000,75,prob_work,0.10819410791790865,0.002183857688183727,0.10436812270756919,0.11235516934046345,10,2.6188261985778807,2.595287322998047,20,5,5,27329,0.085733104,0.0016935534234307523,Uses total age-cell frequency,1.2895121334641635
udd1,25000,75,work_work,0.03662080113134704,0.0009755900320416765,0.03506724463710126,0.03805825242718447,10,2.6188261985778807,2.595287322998047,20,5,5,27329,0.078566939,0.0016275709947572911,Approximate: uses total age-cell frequency,0.599414732250841
udd1,25000,76,hours_0,0.907765726472636,0.0019678161254324564,0.9028733306353703,0.9093321028953744,10,2.6188261985778807,2.595287322998047,20,5,5,25186,0.9237274676,0.0016725396125979082,Uses total age-cell frequency,1.1765438083561461
udd1,25000,76,hours_1,0.03968460879803392,0.0017144045975356196,0.03703279064434763,0.042897612302711455,10,2.6188261985778807,2.595287322998047,20,5,5,25186,0.0495116334,0.0013669336362937621,Uses total age-cell frequency,1.2541973889705234
udd1,25000,76,hours_2,0.009064760598760066,0.0006568500728359682,0.007988964883039256,0.010082280681423108,10,2.6188261985778807,2.595287322998047,20,5,5,25186,0.011355515,0.0006676423731352384,Uses total age-cell frequency,0.9838352076897251
udd1,25000,76,hours_3,0.006401659582216258,0.0005087489877702738,0.005707367692839848,0.007185073589060146,10,2.6188261985778807,2.595287322998047,20,5,5,25186,0.0048042563,0.00043570018026375354,Uses total age-cell frequency,1.1676584284686313
udd1,25000,76,hours_4,0.03708324454835378,0.0018637057631333846,0.03473744950952106,0.03971492614518076,10,2.6188261985778807,2.595287322998047,20,5,5,25186,0.0106011276,0.0006453304190122713,Uses total age-cell frequency,2.8879868486378375
